# TSIS-1 Hybrid Solar Reference Spectrum (HSRS) v1 — B11 + B12 wavelength ranges.
# Source: Coddington et al. 2021, Geophys. Res. Lett. 48, e2020GL091709 (doi:10.1029/2020GL091709).
#   Downloaded from LASP LISIRD (lasp.colorado.edu/lisird/data/tsis1_hsrs) via the LaTiS CSV API
#   on 2026-07-07. Ranges: 1530-1690 nm (B11) and 2070-2330 nm (B12); native 0.001 nm resolution
#   decimated to ~0.02 nm here (the CH4 fine structure comes from HITRAN, not the solar envelope).
# irradiance is solar spectral irradiance E_lambda in W/m^2/nm at 1 AU. The LUT generator converts
#   the SHAPE to per-wavenumber E_nu via the lambda^2 Jacobian (E_nu ∝ E_lambda·lambda^2) before use.
# wavelength in nm; irradiance in W m^-2 nm^-1.
wavelength_nm,irradiance_w_m2_nm
1597.700,2.442883e-01
1597.720,2.306722e-01
1597.740,2.234290e-01
1597.760,2.352029e-01
1597.780,2.461187e-01
1597.800,2.491652e-01
1597.820,2.476393e-01
1597.840,2.439159e-01
1597.860,2.492668e-01
1597.880,2.511305e-01
1597.900,2.516442e-01
1597.920,2.516116e-01
1597.940,2.522544e-01
1597.960,2.523608e-01
1597.980,2.524084e-01
1598.000,2.524268e-01
1598.020,2.524298e-01
1598.040,2.524179e-01
1598.060,2.523914e-01
1598.080,2.523491e-01
1598.100,2.522831e-01
1598.120,2.521806e-01
1598.140,2.514937e-01
1598.160,2.512759e-01
1598.180,2.506580e-01
1598.200,2.500680e-01
1598.220,2.505271e-01
1598.240,2.515567e-01
1598.260,2.516299e-01
1598.280,2.515476e-01
1598.300,2.513679e-01
1598.320,2.510711e-01
1598.340,2.494325e-01
1598.360,2.457165e-01
1598.380,2.485534e-01
1598.400,2.477396e-01
1598.420,2.454630e-01
1598.440,2.414166e-01
1598.460,2.329402e-01
1598.480,2.106366e-01
1598.500,1.647694e-01
1598.520,1.567604e-01
1598.540,2.075937e-01
1598.560,2.301671e-01
1598.580,2.387913e-01
1598.600,2.418784e-01
1598.620,2.394830e-01
1598.640,2.242827e-01
1598.660,2.318418e-01
1598.680,2.450727e-01
1598.700,2.487233e-01
1598.720,2.500964e-01
1598.740,2.507292e-01
1598.760,2.509562e-01
1598.780,2.506101e-01
1598.800,2.492093e-01
1598.820,2.508509e-01
1598.840,2.515825e-01
1598.860,2.518353e-01
1598.880,2.519601e-01
1598.900,2.520321e-01
1598.920,2.520775e-01
1598.940,2.521062e-01
1598.960,2.521269e-01
1598.980,2.521399e-01
1599.000,2.521480e-01
1599.020,2.521534e-01
1599.040,2.521544e-01
1599.060,2.521543e-01
1599.080,2.521511e-01
1599.100,2.521469e-01
1599.120,2.521402e-01
1599.140,2.521310e-01
1599.160,2.521174e-01
1599.180,2.520935e-01
1599.200,2.520391e-01
1599.220,2.518535e-01
1599.240,2.510733e-01
1599.260,2.507273e-01
1599.280,2.516452e-01
1599.300,2.518708e-01
1599.320,2.518505e-01
1599.340,2.517230e-01
1599.360,2.514256e-01
1599.380,2.505830e-01
1599.400,2.488162e-01
1599.420,2.508881e-01
1599.440,2.515044e-01
1599.460,2.517378e-01
1599.480,2.518481e-01
1599.500,2.519062e-01
1599.520,2.519375e-01
1599.540,2.519519e-01
1599.560,2.518413e-01
1599.580,2.503638e-01
1599.600,2.494285e-01
1599.620,2.514915e-01
1599.640,2.517452e-01
1599.660,2.496100e-01
1599.680,2.412598e-01
1599.700,2.446581e-01
1599.720,2.509885e-01
1599.740,2.518482e-01
1599.760,2.519109e-01
1599.780,2.519111e-01
1599.800,2.519044e-01
1599.820,2.518977e-01
1599.840,2.518910e-01
1599.860,2.518818e-01
1599.880,2.518725e-01
1599.900,2.518658e-01
1599.920,2.518566e-01
1599.940,2.518459e-01
1599.960,2.518356e-01
1599.980,2.518238e-01
1600.000,2.518095e-01
1600.020,2.517907e-01
1600.040,2.517667e-01
1600.060,2.517291e-01
1600.080,2.516697e-01
1600.100,2.515602e-01
1600.120,2.513397e-01
1600.140,2.507671e-01
1600.160,2.467178e-01
1600.180,2.420875e-01
1600.200,2.144917e-01
1600.220,2.125790e-01
1600.240,2.420577e-01
1600.260,2.490820e-01
1600.280,2.507105e-01
1600.300,2.512430e-01
1600.320,2.514542e-01
1600.340,2.515493e-01
1600.360,2.515907e-01
1600.380,2.516098e-01
1600.400,2.516147e-01
1600.420,2.516105e-01
1600.440,2.514489e-01
1600.460,2.489798e-01
1600.480,2.502388e-01
1600.500,2.515319e-01
1600.520,2.515492e-01
1600.540,2.515299e-01
1600.560,2.515063e-01
1600.580,2.514774e-01
1600.600,2.514452e-01
1600.620,2.513745e-01
1600.640,2.503886e-01
1600.660,2.477801e-01
1600.680,2.497610e-01
1600.700,2.506307e-01
1600.720,2.497551e-01
1600.740,2.504644e-01
1600.760,2.505651e-01
1600.780,2.502209e-01
1600.800,2.496772e-01
1600.820,2.487944e-01
1600.840,2.472230e-01
1600.860,2.440994e-01
1600.880,2.373086e-01
1600.900,2.238887e-01
1600.920,2.091811e-01
1600.940,2.043161e-01
1600.960,2.145770e-01
1600.980,2.359742e-01
1601.000,2.397777e-01
1601.020,2.385570e-01
1601.040,2.417395e-01
1601.060,2.383234e-01
1601.080,2.245346e-01
1601.100,1.845952e-01
1601.120,1.623592e-01
1601.140,1.810905e-01
1601.160,2.074774e-01
1601.180,2.323402e-01
1601.200,2.386581e-01
1601.220,2.319370e-01
1601.240,1.936389e-01
1601.260,2.070038e-01
1601.280,2.388659e-01
1601.300,2.444986e-01
1601.320,2.454452e-01
1601.340,2.458179e-01
1601.360,2.418284e-01
1601.380,2.145428e-01
1601.400,1.684725e-01
1601.420,2.185946e-01
1601.440,2.426445e-01
1601.460,2.447142e-01
1601.480,2.480074e-01
1601.500,2.500802e-01
1601.520,2.506621e-01
1601.540,2.508891e-01
1601.560,2.509939e-01
1601.580,2.510453e-01
1601.600,2.510694e-01
1601.620,2.510748e-01
1601.640,2.510701e-01
1601.660,2.510514e-01
1601.680,2.510122e-01
1601.700,2.503988e-01
1601.720,2.453140e-01
1601.740,2.470375e-01
1601.760,2.497714e-01
1601.780,2.477840e-01
1601.800,2.387004e-01
1601.820,2.241603e-01
1601.840,2.388160e-01
1601.860,2.477563e-01
1601.880,2.498197e-01
1601.900,2.503858e-01
1601.920,2.504103e-01
1601.940,2.492337e-01
1601.960,2.416051e-01
1601.980,2.385855e-01
1602.000,2.462110e-01
1602.020,2.431570e-01
1602.040,2.413651e-01
1602.060,2.461266e-01
1602.080,2.433482e-01
1602.100,2.230378e-01
1602.120,2.282774e-01
1602.140,2.463242e-01
1602.160,2.498818e-01
1602.180,2.505205e-01
1602.200,2.506748e-01
1602.220,2.505166e-01
1602.240,2.492533e-01
1602.260,2.503324e-01
1602.280,2.497283e-01
1602.300,2.451316e-01
1602.320,2.464258e-01
1602.340,2.497481e-01
1602.360,2.499244e-01
1602.380,2.489380e-01
1602.400,2.433394e-01
1602.420,2.344736e-01
1602.440,2.450295e-01
1602.460,2.485068e-01
1602.480,2.486692e-01
1602.500,2.478662e-01
1602.520,2.458766e-01
1602.540,2.422647e-01
1602.560,2.380077e-01
1602.580,2.263889e-01
1602.600,2.099931e-01
1602.620,2.108681e-01
1602.640,2.285360e-01
1602.660,2.416626e-01
1602.680,2.461126e-01
1602.700,2.470132e-01
1602.720,2.487127e-01
1602.740,2.475843e-01
1602.760,2.479686e-01
1602.780,2.500370e-01
1602.800,2.503554e-01
1602.820,2.503787e-01
1602.840,2.498444e-01
1602.860,2.469750e-01
1602.880,2.420143e-01
1602.900,2.418468e-01
1602.920,2.467555e-01
1602.940,2.493685e-01
1602.960,2.493175e-01
1602.980,2.503563e-01
1603.000,2.505164e-01
1603.020,2.505149e-01
1603.040,2.505109e-01
1603.060,2.505043e-01
1603.080,2.504978e-01
1603.100,2.504913e-01
1603.120,2.504822e-01
1603.140,2.504706e-01
1603.160,2.504591e-01
1603.180,2.504425e-01
1603.200,2.504196e-01
1603.220,2.503827e-01
1603.240,2.503137e-01
1603.260,2.501156e-01
1603.280,2.494750e-01
1603.300,2.480615e-01
1603.320,2.468757e-01
1603.340,2.464178e-01
1603.360,2.420135e-01
1603.380,2.284819e-01
1603.400,2.403971e-01
1603.420,2.475344e-01
1603.440,2.492300e-01
1603.460,2.497968e-01
1603.480,2.500103e-01
1603.500,2.499142e-01
1603.520,2.476197e-01
1603.540,2.468335e-01
1603.560,2.499076e-01
1603.580,2.502226e-01
1603.600,2.502626e-01
1603.620,2.502659e-01
1603.640,2.502644e-01
1603.660,2.501930e-01
1603.680,2.495279e-01
1603.700,2.501378e-01
1603.720,2.502307e-01
1603.740,2.502128e-01
1603.760,2.500518e-01
1603.780,2.486018e-01
1603.800,2.487787e-01
1603.820,2.500473e-01
1603.840,2.501366e-01
1603.860,2.498944e-01
1603.880,2.489874e-01
1603.900,2.496498e-01
1603.920,2.499315e-01
1603.940,2.496959e-01
1603.960,2.487688e-01
1603.980,2.480878e-01
1604.000,2.493525e-01
1604.020,2.497046e-01
1604.040,2.497463e-01
1604.060,2.496831e-01
1604.080,2.495081e-01
1604.100,2.488161e-01
1604.120,2.476912e-01
1604.140,2.475250e-01
1604.160,2.459444e-01
1604.180,2.407320e-01
1604.200,2.215833e-01
1604.220,1.792644e-01
1604.240,2.095004e-01
1604.260,2.338126e-01
1604.280,2.421875e-01
1604.300,2.427493e-01
1604.320,2.368449e-01
1604.340,2.359352e-01
1604.360,2.435190e-01
1604.380,2.457080e-01
1604.400,2.447466e-01
1604.420,2.370429e-01
1604.440,2.385473e-01
1604.460,2.353125e-01
1604.480,2.117489e-01
1604.500,1.601137e-01
1604.520,1.883110e-01
1604.540,2.282090e-01
1604.560,2.401293e-01
1604.580,2.437133e-01
1604.600,2.431257e-01
1604.620,2.392069e-01
1604.640,2.417777e-01
1604.660,2.418107e-01
1604.680,2.319145e-01
1604.700,1.941485e-01
1604.720,1.869258e-01
1604.740,2.289702e-01
1604.760,2.424057e-01
1604.780,2.456784e-01
1604.800,2.442042e-01
1604.820,2.414369e-01
1604.840,2.433110e-01
1604.860,2.456983e-01
1604.880,2.471413e-01
1604.900,2.479257e-01
1604.920,2.478815e-01
1604.940,2.474222e-01
1604.960,2.470408e-01
1604.980,2.471183e-01
1605.000,2.473688e-01
1605.020,2.473500e-01
1605.040,2.472158e-01
1605.060,2.474364e-01
1605.080,2.480069e-01
1605.100,2.485150e-01
1605.120,2.487869e-01
1605.140,2.488057e-01
1605.160,2.486438e-01
1605.180,2.486456e-01
1605.200,2.487241e-01
1605.220,2.487387e-01
1605.240,2.490847e-01
1605.260,2.492428e-01
1605.280,2.491881e-01
1605.300,2.488271e-01
1605.320,2.466890e-01
1605.340,2.407926e-01
1605.360,2.442012e-01
1605.380,2.483304e-01
1605.400,2.490519e-01
1605.420,2.487128e-01
1605.440,2.492405e-01
1605.460,2.493196e-01
1605.480,2.493167e-01
1605.500,2.493026e-01
1605.520,2.492744e-01
1605.540,2.492019e-01
1605.560,2.489702e-01
1605.580,2.478670e-01
1605.600,2.412764e-01
1605.620,2.364397e-01
1605.640,2.462113e-01
1605.660,2.486706e-01
1605.680,2.490809e-01
1605.700,2.491356e-01
1605.720,2.484964e-01
1605.740,2.492005e-01
1605.760,2.492077e-01
1605.780,2.491987e-01
1605.800,2.491871e-01
1605.820,2.491756e-01
1605.840,2.491617e-01
1605.860,2.491475e-01
1605.880,2.491309e-01
1605.900,2.491138e-01
1605.920,2.490929e-01
1605.940,2.490583e-01
1605.960,2.486470e-01
1605.980,2.465037e-01
1606.000,2.457451e-01
1606.020,2.481081e-01
1606.040,2.488645e-01
1606.060,2.488629e-01
1606.080,2.488000e-01
1606.100,2.486948e-01
1606.120,2.468336e-01
1606.140,2.449256e-01
1606.160,2.480587e-01
1606.180,2.479041e-01
1606.200,2.479758e-01
1606.220,2.479773e-01
1606.240,2.478498e-01
1606.260,2.475971e-01
1606.280,2.471812e-01
1606.300,2.465279e-01
1606.320,2.454802e-01
1606.340,2.437207e-01
1606.360,2.405400e-01
1606.380,2.340707e-01
1606.400,2.184581e-01
1606.420,1.784289e-01
1606.440,1.410590e-01
1606.460,1.789642e-01
1606.480,2.186564e-01
1606.500,2.340696e-01
1606.520,2.396380e-01
1606.540,2.407162e-01
1606.560,2.449328e-01
1606.580,2.459649e-01
1606.600,2.460620e-01
1606.620,2.446112e-01
1606.640,2.441278e-01
1606.660,2.467438e-01
1606.680,2.476074e-01
1606.700,2.479815e-01
1606.720,2.481709e-01
1606.740,2.482527e-01
1606.760,2.481892e-01
1606.780,2.476051e-01
1606.800,2.456693e-01
1606.820,2.469312e-01
1606.840,2.481591e-01
1606.860,2.483519e-01
1606.880,2.479672e-01
1606.900,2.466657e-01
1606.920,2.453239e-01
1606.940,2.457840e-01
1606.960,2.473693e-01
1606.980,2.482859e-01
1607.000,2.484459e-01
1607.020,2.483069e-01
1607.040,2.483249e-01
1607.060,2.484680e-01
1607.080,2.484904e-01
1607.100,2.481837e-01
1607.120,2.473530e-01
1607.140,2.481026e-01
1607.160,2.484402e-01
1607.180,2.484385e-01
1607.200,2.483531e-01
1607.220,2.476154e-01
1607.240,2.482050e-01
1607.260,2.483642e-01
1607.280,2.483356e-01
1607.300,2.482980e-01
1607.320,2.482441e-01
1607.340,2.481613e-01
1607.360,2.480102e-01
1607.380,2.471078e-01
1607.400,2.449353e-01
1607.420,2.450448e-01
1607.440,2.382344e-01
1607.460,2.228064e-01
1607.480,2.371028e-01
1607.500,2.442674e-01
1607.520,2.447184e-01
1607.540,2.408240e-01
1607.560,2.217704e-01
1607.580,1.886325e-01
1607.600,2.166902e-01
1607.620,2.372705e-01
1607.640,2.345112e-01
1607.660,2.131664e-01
1607.680,2.243834e-01
1607.700,2.415986e-01
1607.720,2.456793e-01
1607.740,2.466610e-01
1607.760,2.467172e-01
1607.780,2.459762e-01
1607.800,2.428816e-01
1607.820,2.309714e-01
1607.840,2.336037e-01
1607.860,2.435876e-01
1607.880,2.458434e-01
1607.900,2.462774e-01
1607.920,2.460674e-01
1607.940,2.452995e-01
1607.960,2.435657e-01
1607.980,2.404316e-01
1608.000,2.308632e-01
1608.020,1.980028e-01
1608.040,1.900492e-01
1608.060,2.272167e-01
1608.080,2.402402e-01
1608.100,2.442126e-01
1608.120,2.457967e-01
1608.140,2.465469e-01
1608.160,2.469256e-01
1608.180,2.470889e-01
1608.200,2.470438e-01
1608.220,2.464181e-01
1608.240,2.449704e-01
1608.260,2.469030e-01
1608.280,2.473263e-01
1608.300,2.474635e-01
1608.320,2.475195e-01
1608.340,2.475441e-01
1608.360,2.475517e-01
1608.380,2.475509e-01
1608.400,2.475464e-01
1608.420,2.475353e-01
1608.440,2.474996e-01
1608.460,2.467935e-01
1608.480,2.460869e-01
1608.500,2.473052e-01
1608.520,2.473330e-01
1608.540,2.465615e-01
1608.560,2.470360e-01
1608.580,2.473473e-01
1608.600,2.473116e-01
1608.620,2.472338e-01
1608.640,2.470922e-01
1608.660,2.466986e-01
1608.680,2.436425e-01
1608.700,2.406292e-01
1608.720,2.370867e-01
1608.740,2.386386e-01
1608.760,2.443767e-01
1608.780,2.461822e-01
1608.800,2.466828e-01
1608.820,2.468443e-01
1608.840,2.468847e-01
1608.860,2.468659e-01
1608.880,2.468054e-01
1608.900,2.466999e-01
1608.920,2.465241e-01
1608.940,2.463955e-01
1608.960,2.465801e-01
1608.980,2.466655e-01
1609.000,2.466988e-01
1609.020,2.466803e-01
1609.040,2.458879e-01
1609.060,2.440681e-01
1609.080,2.458664e-01
1609.100,2.456465e-01
1609.120,2.439847e-01
1609.140,2.374244e-01
1609.160,2.271624e-01
1609.180,2.392562e-01
1609.200,2.430975e-01
1609.220,2.438789e-01
1609.240,2.440837e-01
1609.260,2.433481e-01
1609.280,2.388311e-01
1609.300,2.176875e-01
1609.320,2.027274e-01
1609.340,2.319874e-01
1609.360,2.413850e-01
1609.380,2.416003e-01
1609.400,2.339383e-01
1609.420,2.350495e-01
1609.440,2.425524e-01
1609.460,2.440123e-01
1609.480,2.440123e-01
1609.500,2.436038e-01
1609.520,2.432000e-01
1609.540,2.430663e-01
1609.560,2.432680e-01
1609.580,2.436718e-01
1609.600,2.440626e-01
1609.620,2.442931e-01
1609.640,2.443246e-01
1609.660,2.441701e-01
1609.680,2.438425e-01
1609.700,2.433213e-01
1609.720,2.425518e-01
1609.740,2.414030e-01
1609.760,2.395246e-01
1609.780,2.365005e-01
1609.800,2.332393e-01
1609.820,2.295557e-01
1609.840,2.274067e-01
1609.860,2.179193e-01
1609.880,1.963969e-01
1609.900,1.584943e-01
1609.920,1.281867e-01
1609.940,1.635472e-01
1609.960,2.017702e-01
1609.980,2.199882e-01
1610.000,2.290802e-01
1610.020,2.342126e-01
1610.040,2.373744e-01
1610.060,2.394211e-01
1610.080,2.407799e-01
1610.100,2.416739e-01
1610.120,2.422233e-01
1610.140,2.424694e-01
1610.160,2.423556e-01
1610.180,2.415664e-01
1610.200,2.423134e-01
1610.220,2.432862e-01
1610.240,2.438251e-01
1610.260,2.441578e-01
1610.280,2.443637e-01
1610.300,2.444714e-01
1610.320,2.444916e-01
1610.340,2.444114e-01
1610.360,2.441842e-01
1610.380,2.436970e-01
1610.400,2.426462e-01
1610.420,2.392290e-01
1610.440,2.316496e-01
1610.460,2.071638e-01
1610.480,2.063419e-01
1610.500,2.290923e-01
1610.520,2.385518e-01
1610.540,2.413222e-01
1610.560,2.417382e-01
1610.580,2.410763e-01
1610.600,2.392078e-01
1610.620,2.350198e-01
1610.640,2.245192e-01
1610.660,1.929842e-01
1610.680,1.473359e-01
1610.700,1.859263e-01
1610.720,2.212077e-01
1610.740,2.332068e-01
1610.760,2.384336e-01
1610.780,2.410525e-01
1610.800,2.423993e-01
1610.820,2.431270e-01
1610.840,2.435297e-01
1610.860,2.437372e-01
1610.880,2.438082e-01
1610.900,2.437559e-01
1610.920,2.435468e-01
1610.940,2.430245e-01
1610.960,2.420230e-01
1610.980,2.431448e-01
1611.000,2.435395e-01
1611.020,2.436159e-01
1611.040,2.431414e-01
1611.060,2.431287e-01
1611.080,2.437331e-01
1611.100,2.438236e-01
1611.120,2.437750e-01
1611.140,2.436194e-01
1611.160,2.432606e-01
1611.180,2.422495e-01
1611.200,2.400723e-01
1611.220,2.420479e-01
1611.240,2.430824e-01
1611.260,2.433995e-01
1611.280,2.435163e-01
1611.300,2.435531e-01
1611.320,2.435512e-01
1611.340,2.435283e-01
1611.360,2.434920e-01
1611.380,2.434470e-01
1611.400,2.433945e-01
1611.420,2.433363e-01
1611.440,2.432797e-01
1611.460,2.432514e-01
1611.480,2.429580e-01
1611.500,2.418407e-01
1611.520,2.425352e-01
1611.540,2.432976e-01
1611.560,2.431787e-01
1611.580,2.435537e-01
1611.600,2.435952e-01
1611.620,2.436343e-01
1611.640,2.436709e-01
1611.660,2.437050e-01
1611.680,2.437366e-01
1611.700,2.437654e-01
1611.720,2.437874e-01
1611.740,2.438041e-01
1611.760,2.438122e-01
1611.780,2.438055e-01
1611.800,2.437602e-01
1611.820,2.435918e-01
1611.840,2.432173e-01
1611.860,2.429315e-01
1611.880,2.426907e-01
1611.900,2.415255e-01
1611.920,2.374598e-01
1611.940,2.316866e-01
1611.960,2.226047e-01
1611.980,2.339262e-01
1612.000,2.322120e-01
1612.020,2.082306e-01
1612.040,1.756921e-01
1612.060,2.138210e-01
1612.080,2.346625e-01
1612.100,2.402361e-01
1612.120,2.421586e-01
1612.140,2.429333e-01
1612.160,2.431932e-01
1612.180,2.430900e-01
1612.200,2.424843e-01
1612.220,2.404252e-01
1612.240,2.397773e-01
1612.260,2.416278e-01
1612.280,2.411335e-01
1612.300,2.373829e-01
1612.320,2.270582e-01
1612.340,2.361553e-01
1612.360,2.415162e-01
1612.380,2.431150e-01
1612.400,2.437822e-01
1612.420,2.441141e-01
1612.440,2.442361e-01
1612.460,2.439074e-01
1612.480,2.442109e-01
1612.500,2.445083e-01
1612.520,2.445485e-01
1612.540,2.445393e-01
1612.560,2.444859e-01
1612.580,2.443572e-01
1612.600,2.440385e-01
1612.620,2.430753e-01
1612.640,2.406345e-01
1612.660,2.414740e-01
1612.680,2.432769e-01
1612.700,2.435119e-01
1612.720,2.424477e-01
1612.740,2.399208e-01
1612.760,2.360739e-01
1612.780,2.397691e-01
1612.800,2.430728e-01
1612.820,2.434704e-01
1612.840,2.433115e-01
1612.860,2.430416e-01
1612.880,2.427524e-01
1612.900,2.423432e-01
1612.920,2.414439e-01
1612.940,2.382064e-01
1612.960,2.368241e-01
1612.980,2.307105e-01
1613.000,2.142569e-01
1613.020,1.711930e-01
1613.040,1.582561e-01
1613.060,2.053236e-01
1613.080,2.275232e-01
1613.100,2.355518e-01
1613.120,2.383367e-01
1613.140,2.404704e-01
1613.160,2.413343e-01
1613.180,2.416126e-01
1613.200,2.420738e-01
1613.220,2.422890e-01
1613.240,2.418238e-01
1613.260,2.402111e-01
1613.280,2.390131e-01
1613.300,2.387902e-01
1613.320,2.353314e-01
1613.340,2.290577e-01
1613.360,2.311909e-01
1613.380,2.347327e-01
1613.400,2.372523e-01
1613.420,2.398738e-01
1613.440,2.412785e-01
1613.460,2.418690e-01
1613.480,2.403208e-01
1613.500,2.383525e-01
1613.520,2.387409e-01
1613.540,2.424281e-01
1613.560,2.437926e-01
1613.580,2.441577e-01
1613.600,2.443169e-01
1613.620,2.444101e-01
1613.640,2.444593e-01
1613.660,2.444670e-01
1613.680,2.444186e-01
1613.700,2.442786e-01
1613.720,2.439359e-01
1613.740,2.429621e-01
1613.760,2.427875e-01
1613.780,2.439718e-01
1613.800,2.444224e-01
1613.820,2.446480e-01
1613.840,2.446909e-01
1613.860,2.441267e-01
1613.880,2.435779e-01
1613.900,2.439226e-01
1613.920,2.430403e-01
1613.940,2.420549e-01
1613.960,2.404631e-01
1613.980,2.427105e-01
1614.000,2.427873e-01
1614.020,2.383695e-01
1614.040,2.187044e-01
1614.060,2.145312e-01
1614.080,2.345942e-01
1614.100,2.343816e-01
1614.120,2.195920e-01
1614.140,2.279644e-01
1614.160,2.397896e-01
1614.180,2.429915e-01
1614.200,2.440368e-01
1614.220,2.442414e-01
1614.240,2.438675e-01
1614.260,2.440621e-01
1614.280,2.447747e-01
1614.300,2.450933e-01
1614.320,2.451986e-01
1614.340,2.452436e-01
1614.360,2.452474e-01
1614.380,2.449612e-01
1614.400,2.444724e-01
1614.420,2.449247e-01
1614.440,2.452805e-01
1614.460,2.453173e-01
1614.480,2.453217e-01
1614.500,2.453236e-01
1614.520,2.453212e-01
1614.540,2.451050e-01
1614.560,2.445323e-01
1614.580,2.447177e-01
1614.600,2.447141e-01
1614.620,2.450251e-01
1614.640,2.451079e-01
1614.660,2.446190e-01
1614.680,2.418094e-01
1614.700,2.429560e-01
1614.720,2.448658e-01
1614.740,2.451870e-01
1614.760,2.452660e-01
1614.780,2.452671e-01
1614.800,2.448964e-01
1614.820,2.440573e-01
1614.840,2.445545e-01
1614.860,2.445752e-01
1614.880,2.421903e-01
1614.900,2.440238e-01
1614.920,2.450015e-01
1614.940,2.452055e-01
1614.960,2.452715e-01
1614.980,2.452991e-01
1615.000,2.453108e-01
1615.020,2.453161e-01
1615.040,2.453188e-01
1615.060,2.453165e-01
1615.080,2.451314e-01
1615.100,2.443267e-01
1615.120,2.448392e-01
1615.140,2.452929e-01
1615.160,2.453101e-01
1615.180,2.452907e-01
1615.200,2.450432e-01
1615.220,2.441202e-01
1615.240,2.447654e-01
1615.260,2.452386e-01
1615.280,2.452667e-01
1615.300,2.452497e-01
1615.320,2.452260e-01
1615.340,2.451867e-01
1615.360,2.451149e-01
1615.380,2.445769e-01
1615.400,2.424031e-01
1615.420,2.429426e-01
1615.440,2.437125e-01
1615.460,2.421433e-01
1615.480,2.367683e-01
1615.500,2.167125e-01
1615.520,1.983657e-01
1615.540,2.255405e-01
1615.560,2.391710e-01
1615.580,2.427384e-01
1615.600,2.435963e-01
1615.620,2.434806e-01
1615.640,2.440397e-01
1615.660,2.443369e-01
1615.680,2.435262e-01
1615.700,2.380885e-01
1615.720,2.320466e-01
1615.740,2.243083e-01
1615.760,1.801866e-01
1615.780,1.970050e-01
1615.800,2.323889e-01
1615.820,2.406211e-01
1615.840,2.420317e-01
1615.860,2.406393e-01
1615.880,2.423531e-01
1615.900,2.433031e-01
1615.920,2.422480e-01
1615.940,2.380874e-01
1615.960,2.257786e-01
1615.980,2.284376e-01
1616.000,2.392288e-01
1616.020,2.422740e-01
1616.040,2.425850e-01
1616.060,2.397440e-01
1616.080,2.214414e-01
1616.100,1.940237e-01
1616.120,2.247659e-01
1616.140,2.332346e-01
1616.160,2.151516e-01
1616.180,1.933631e-01
1616.200,2.239746e-01
1616.220,2.385953e-01
1616.240,2.424586e-01
1616.260,2.438096e-01
1616.280,2.444007e-01
1616.300,2.446924e-01
1616.320,2.446320e-01
1616.340,2.429126e-01
1616.360,2.444350e-01
1616.380,2.450100e-01
1616.400,2.450381e-01
1616.420,2.450423e-01
1616.440,2.450139e-01
1616.460,2.446525e-01
1616.480,2.419653e-01
1616.500,2.397333e-01
1616.520,2.434870e-01
1616.540,2.448282e-01
1616.560,2.449178e-01
1616.580,2.448800e-01
1616.600,2.448091e-01
1616.620,2.446512e-01
1616.640,2.438850e-01
1616.660,2.411297e-01
1616.680,2.427615e-01
1616.700,2.422528e-01
1616.720,2.351817e-01
1616.740,2.344047e-01
1616.760,2.368969e-01
1616.780,2.240017e-01
1616.800,1.789360e-01
1616.820,1.611155e-01
1616.840,2.086716e-01
1616.860,2.287242e-01
1616.880,2.293492e-01
1616.900,2.208630e-01
1616.920,1.962923e-01
1616.940,1.488162e-01
1616.960,1.649011e-01
1616.980,2.084215e-01
1617.000,2.264563e-01
1617.020,2.341673e-01
1617.040,2.381041e-01
1617.060,2.403554e-01
1617.080,2.417438e-01
1617.100,2.426475e-01
1617.120,2.432545e-01
1617.140,2.436759e-01
1617.160,2.434111e-01
1617.180,2.436658e-01
1617.200,2.443567e-01
1617.220,2.444761e-01
1617.240,2.445643e-01
1617.260,2.446240e-01
1617.280,2.442774e-01
1617.300,2.405343e-01
1617.320,2.373195e-01
1617.340,2.424430e-01
1617.360,2.445823e-01
1617.380,2.446070e-01
1617.400,2.443075e-01
1617.420,2.431298e-01
1617.440,2.377758e-01
1617.460,2.304844e-01
1617.480,2.384978e-01
1617.500,2.433017e-01
1617.520,2.443216e-01
1617.540,2.445539e-01
1617.560,2.445281e-01
1617.580,2.441871e-01
1617.600,2.425477e-01
1617.620,2.331949e-01
1617.640,2.217367e-01
1617.660,2.377751e-01
1617.680,2.433666e-01
1617.700,2.443590e-01
